objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,snMedian,low_z
1237651752394227948,167.5026215825,1.28289197644027,13.89963,0.06511077,GALAXY,19.05042,17.24335,16.29201,15.79346,15.35408,0.07430372,0.008004527,0.00568445,0.005669378,0.01286474,10.10605,True
1237651752394227913,167.537427141118,1.3133833686398,4.235612,0.1273762,GALAXY,20.00901,18.39458,17.43988,16.95256,16.58557,0.08987498,0.01173927,0.007828462,0.00769054,0.0191475,10.04091,False
1237651752394227839,167.479188594802,1.27038481214289,3.139639,0.06473813,GALAXY,19.60283,17.67808,16.7681,16.34606,16.03441,0.05088029,0.006263722,0.004560095,0.004566863,0.009888222,20.41449,True
1237651752394096744,167.232030052891,1.30714538434989,3.565297,0.08386099,GALAXY,20.35537,18.35787,17.42087,16.98924,16.6651,0.09818568,0.009994619,0.006709963,0.006847523,0.01694963,13.76625,True
1237651752394096717,167.180037662537,1.26082767494163,12.24035,0.08420949,GALAXY,18.43065,16.78265,15.99917,15.59517,15.31256,0.04888061,0.006525835,0.005027,0.005285799,0.01392774,14.41372,True
1237650795145986089,145.487274514257,-0.806903952463781,6.244962,0.06084378,GALAXY,19.04427,17.20748,16.23163,15.78432,15.45478,0.04107452,0.005406386,0.003915696,0.003687222,0.007328367,21.44586,True
1237650795145920759,145.398359887983,-0.670878777609148,3.798256,0.1468171,GALAXY,20.63142,18.55927,17.43383,16.98697,16.6536,0.1188995,0.01070762,0.006530349,0.006052261,0.01352113,12.35608,False
1237650794609049814,145.444107546852,-1.19541893614084,3.684434,0.08816301,GALAXY,20.2838,18.18342,17.24123,16.80253,16.48524,0.07957469,0.008273422,0.005669928,0.005507444,0.0120979,14.25712,True
1237650794609049744,145.374115934085,-1.24928407351235,9.877888,0.06686618,GALAXY,17.7262,15.75583,14.84658,14.4214,14.08334,0.01790376,0.0029524,0.002376341,0.00233503,0.003869155,34.94822,True
1237657630601445538,179.313584365031,53.2660781524188,5.237049,0.04935053,GALAXY,19.37445,17.68161,16.78359,16.31423,15.90442,0.04811151,0.005932475,0.004462024,0.004392695,0.008598892,14.79003,True
1237657630601641990,179.876247557579,53.348822704304,7.314301,0.04498119,GALAXY,18.4932,16.55385,15.87153,15.50569,15.21374,0.03497142,0.004031119,0.003447206,0.003567659,0.006976405,26.69878,True
1237648722827346152,147.985562493089,1.11098538316719,3.485804,0.06204342,GALAXY,18.95387,16.9544,15.98638,15.52592,15.15781,0.03155341,0.004290606,0.003222156,0.003229551,0.005722722,31.2076,True
1237657630601707564,180.158563336495,53.247394656278,7.313506,0.04499104,GALAXY,18.18441,16.87148,16.26501,15.88025,15.63656,0.02970557,0.005016301,0.004432297,0.00459812,0.01049297,15.96251,True
1237648722827280657,147.89257129107,1.13884093128489,6.995617,0.06179937,GALAXY,19.14367,17.45354,16.57049,16.12348,15.79759,0.04830704,0.006581586,0.004723923,0.004833085,0.01084743,17.04412,True
1237648722291851468,151.201111368319,0.768392760758587,4.928699,0.06817851,GALAXY,19.01097,17.3055,16.46524,16.05206,15.70793,0.02828013,0.004959061,0.003849998,0.00397409,0.007279092,23.48582,True
1237648722291785834,150.999600908471,0.806913660323101,6.70116,0.0463645,GALAXY,17.76233,16.64459,16.17845,15.8629,15.63265,0.01565638,0.004268947,0.003921561,0.004262994,0.009332166,17.7058,True
1237648722291785827,150.994180802791,0.73663067830833,8.079043,0.04659506,GALAXY,17.84598,16.73731,16.23418,15.92681,15.73382,0.01847421,0.004518345,0.00414091,0.004673146,0.01166529,15.03156,True
1237648722290671761,148.429695952883,0.666506683237942,4.472583,0.09665815,GALAXY,19.81827,18.24103,17.33576,16.91025,16.57806,0.06535695,0.009940258,0.006846995,0.007299056,0.01611731,10.67661,True
1237648722290606343,148.317821455406,0.666697601915336,4.407884,0.09370408,GALAXY,20.08422,17.91347,16.81705,16.28374,15.85537,0.07527746,0.007669111,0.004824529,0.004773094,0.008957972,18.47433,True
1237648722290606324,148.307937651401,0.628534352846503,4.416645,0.09272406,GALAXY,19.76967,18.02778,17.19939,16.77106,16.47766,0.05524794,0.007934009,0.005794404,0.006138327,0.01324698,15.51593,True
1237648722290475152,147.975250598208,0.714011082881111,3.531317,0.1641842,GALAXY,20.97913,18.78318,17.56469,17.09448,16.72821,0.1387507,0.0120926,0.006773161,0.006874951,0.01472429,13.22717,False
1237648722290475142,147.964708322156,0.658327868036492,3.772028,0.143366,GALAXY,19.90261,17.99123,17.05153,16.63927,16.33698,0.05748023,0.007322928,0.005098714,0.005337912,0.01119127,18.13944,False
1237657775544729921,139.263411156342,42.6475685939993,6.223976,0.02973223,GALAXY,17.50203,16.11814,15.48314,15.14317,14.8607,0.01587148,0.003262062,0.002998268,0.003104509,0.006913537,29.50785,True
1237648722289557611,145.868109318099,0.829400963350654,4.007375,0.08260037,GALAXY,20.12168,18.12129,17.11116,16.61616,16.21549,0.07091611,0.008201427,0.005394023,0.0053686,0.01077742,17.12862,True
1237648721753735318,148.25574971788,0.296383080274141,4.227385,0.1562096,GALAXY,20.57075,18.58473,17.42564,16.94927,16.56984,0.09533748,0.01022837,0.006221246,0.006075148,0.01459009,15.96417,False
1237648721753735313,148.252206894227,0.240866844931146,3.740018,0.08612102,GALAXY,20.00364,18.13887,17.20021,16.7514,16.39611,0.0583258,0.007510055,0.00538122,0.005315116,0.01252785,18.59154,True
1237648721753669817,148.156767996223,0.308844017429712,6.816989,0.07949528,GALAXY,19.08723,17.12725,16.21387,15.77308,15.43097,0.04385384,0.005437493,0.004007795,0.004013694,0.009456648,22.16795,True
1237648721753669653,148.134517475554,0.235816361648197,4.801411,0.08571817,GALAXY,18.93353,16.98117,16.04544,15.60755,15.27932,0.03149883,0.004461491,0.003400378,0.003373837,0.007038634,27.3604,True
1237648721753604358,148.058718723753,0.235931341853374,6.164614,0.08517714,GALAXY,18.90142,16.91346,15.93626,15.49382,15.12776,0.03402145,0.004449685,0.003335565,0.003327622,0.006848766,29.89644,True
1237648721753604290,148.006283551025,0.348855852622249,3.226025,0.0796707,GALAXY,20.21796,18.29025,17.38269,16.98769,16.71031,0.06967397,0.008170053,0.005917484,0.006037895,0.01561039,14.86057,True
1237648721753538898,147.945349412756,0.330468514369049,9.994789,0.0844093,GALAXY,18.3126,16.54343,15.65867,15.23051,14.87113,0.03000741,0.004327989,0.00335382,0.003397896,0.007568721,25.85291,True
1237648721753538747,147.934830636614,0.26842111779419,5.625272,0.09143651,GALAXY,19.73854,17.91434,17.02223,16.60932,16.24889,0.06325381,0.007737748,0.005642519,0.005775324,0.01445679,15.88696,True
1237648721225187568,167.333784398114,-0.115392582029258,12.87341,0.07160346,GALAXY,18.06832,16.37177,15.55489,15.16413,14.86646,0.03391699,0.004687157,0.003804627,0.004024761,0.01032186,17.29378,True
1237648721225122013,167.251436112646,-0.115695132706552,3.345614,0.07126261,GALAXY,19.58159,17.49299,16.56449,16.12404,15.76849,0.0384367,0.005216406,0.003966055,0.003953679,0.008117395,24.7144,True
1237648721225121998,167.236691251368,-0.128938540967876,7.772996,0.09014694,GALAXY,19.17409,17.18402,16.25085,15.81704,15.48259,0.04625056,0.005747252,0.00418582,0.004245309,0.01008446,18.7703,True
1237648721225121960,167.169917727425,-0.188589963432678,4.07846,0.07181782,GALAXY,19.96325,17.91582,16.99603,16.56832,16.22528,0.05062505,0.006449947,0.004813806,0.004844401,0.01075999,19.50783,True
1237648721225121921,167.117315848551,-0.180846448675408,7.250442,0.06785175,GALAXY,19.58262,17.69555,16.78392,16.30799,15.93894,0.06903676,0.008256342,0.005991618,0.005979719,0.01520148,12.36714,True
1237648721225056484,167.045195278363,-0.0831906121388126,4.429217,0.06716757,GALAXY,18.84974,16.86267,15.93499,15.49356,15.12211,0.02623554,0.004053402,0.003173989,0.003208392,0.006036707,31.28803,True
1237648722291065136,149.430258049795,0.689940245360079,11.64684,0.04589036,GALAXY,17.55132,16.07058,15.32903,14.90121,14.61607,0.01705755,0.003522888,0.002955451,0.003043571,0.005733843,22.13749,True
1237648722289623338,146.147400820694,0.817353560792876,4.928802,0.1222711,GALAXY,19.88703,17.61316,16.44837,15.95457,15.5356,0.06516337,0.006383018,0.00401747,0.004008717,0.007337125,22.62509,False
1237648721754325237,149.613469902888,0.382478783209481,5.525179,0.05647835,GALAXY,18.24147,16.36091,15.51062,15.09205,14.76688,0.02110231,0.003481145,0.002840425,0.002856315,0.005589828,35.00988,True
1237648721754259577,149.550640609984,0.237244856483283,8.762965,0.03502265,GALAXY,17.57675,16.35207,15.79105,15.44982,15.19207,0.01518052,0.003646509,0.003265429,0.003398935,0.008726623,22.7521,True
1237648721216405657,147.24801770212,-0.0357085690947416,4.708797,0.08419658,GALAXY,20.38689,18.09273,17.01718,16.50344,16.11856,0.08981067,0.008107191,0.005142272,0.004965456,0.01119146,17.61474,True
1237657630064443555,178.834439572863,52.8542670060303,7.492473,0.06599836,GALAXY,18.47566,17.19428,16.6107,16.25035,16.10081,0.03336378,0.005749332,0.005107238,0.005576744,0.01444719,10.43164,True
1237657630064443564,178.826369430252,52.8885570614963,4.412394,0.07037053,GALAXY,19.02716,17.99744,17.59211,17.29509,17.20026,0.03288583,0.007136404,0.006990709,0.007901601,0.02169238,10.44669,True
1237657630064443583,178.883317552094,52.9064369352912,4.601208,0.06886017,GALAXY,19.41471,18.21577,17.60997,17.25464,17.07225,0.04159043,0.007819261,0.006679676,0.007264004,0.01808944,11.11939,True
1237657630601117758,178.039199985955,53.316694759496,9.932581,0.05579462,GALAXY,17.62626,16.09797,15.49272,15.13506,14.90622,0.02344533,0.003626437,0.003287548,0.003453044,0.007462661,21.8554,True
1237657630601117866,178.09567680572,53.1603459183782,5.173989,0.07866825,GALAXY,18.80449,17.58381,16.98415,16.60001,16.40846,0.03583497,0.006017418,0.005297171,0.005619674,0.01411733,12.78178,True
1237657855535546577,177.910007098274,51.3287953167883,4.677069,0.1577584,GALAXY,20.61687,18.64282,17.49343,17.02284,16.66744,0.100256,0.01039838,0.006241078,0.006316246,0.01472717,11.64287,False
1237657855535612011,177.941784251,51.433257213763,4.006868,0.1576643,GALAXY,20.63727,18.5334,17.37193,16.9134,16.54666,0.09938941,0.009947816,0.005984636,0.00608579,0.01330845,13.82459,False
1237657628992733303,186.564531153607,52.2503292120082,4.772892,0.1678854,GALAXY,20.08702,18.05585,16.94305,16.49477,16.14088,0.1124721,0.009351754,0.005963597,0.005765248,0.01359758,12.20313,False
1237657855535677501,178.157482148146,51.3442559556056,5.556887,0.1326378,GALAXY,20.44797,18.58872,17.54729,17.11103,16.81309,0.08584981,0.01064827,0.006800593,0.007056372,0.01678855,11.37843,False
1237657855535677516,178.190268781607,51.431148287056,5.199903,0.1324431,GALAXY,19.26412,17.97977,17.18347,16.75241,16.44588,0.03768632,0.007336516,0.005557384,0.005772209,0.01417129,12.23753,False
1237657855535743011,178.38447540349,51.4603341428477,4.709396,0.06613149,GALAXY,18.60205,16.69031,15.79238,15.40032,15.08095,0.0231712,0.003896863,0.003053279,0.00307315,0.005609961,28.58067,True
1237657855535743027,178.452019602061,51.280584862791,4.129195,0.1271633,GALAXY,20.32879,18.3504,17.2839,16.83681,16.46861,0.08520097,0.009628722,0.006147759,0.00614858,0.0141977,12.44841,False
1237657855535743084,178.495861077182,51.4749538870944,4.32597,0.1982265,GALAXY,20.68856,19.04421,17.74354,17.24497,16.89522,0.09664109,0.01375168,0.007455652,0.007312445,0.01690271,10.82705,False
1237657855535808592,178.733120447702,51.2919459840923,6.27129,0.1266856,GALAXY,18.99214,17.03777,16.01055,15.59026,15.21815,0.034837,0.00482458,0.00337363,0.003403541,0.006689009,21.72039,False
1237657628456058983,187.085192868419,51.6494999601268,8.812582,0.08693379,GALAXY,18.05149,16.48987,15.75435,15.35958,15.06343,0.02921453,0.00432126,0.003584049,0.00361047,0.007440709,20.58022,True
1237657628454027419,179.734303912333,51.5853047054459,8.629099,0.117552,GALAXY,18.81253,17.27419,16.45359,16.0417,15.69633,0.05735274,0.007289291,0.005583895,0.005660946,0.01284727,10.23349,False
1237657855536070741,179.687568049622,51.3896815578658,8.007587,0.09607165,GALAXY,19.43385,17.46401,16.44852,16.01897,15.64615,0.04656678,0.005925415,0.004087347,0.004142556,0.008751297,18.30831,True
1237657855538036842,186.95678605531,51.5930708176033,4.136223,0.0866609,GALAXY,19.74857,17.755,16.82926,16.39996,16.10282,0.05154274,0.006508861,0.00461805,0.004695252,0.01074044,17.61566,True
1237657855538036863,187.026014698079,51.5852188645986,4.265086,0.08510594,GALAXY,19.38645,18.17187,17.64466,17.28427,17.11815,0.03928786,0.008114374,0.007228113,0.008002581,0.02442941,10.4835,True
1237657856072548466,178.210910699113,51.7057574958955,3.35317,0.1238514,GALAXY,20.25596,18.34146,17.33068,16.91508,16.54761,0.0688119,0.008089745,0.005641662,0.005736869,0.01186886,15.64164,False
1237657856072548504,178.306078256509,51.8064062343267,7.541175,0.1105613,GALAXY,19.03245,17.59304,16.7587,16.34109,16.01028,0.04495912,0.006861799,0.005302382,0.005626791,0.01342392,11.0409,False
1237657856072548508,178.296930576805,51.873495473625,4.767705,0.0653603,GALAXY,18.24364,16.89456,16.23138,15.79142,15.55133,0.0183631,0.00399361,0.003447051,0.003452374,0.006998527,24.37385,True
1237648721217781931,150.377734605992,-0.130136294444744,4.213489,0.089852,GALAXY,19.97139,18.01768,16.98985,16.47662,16.05276,0.06672345,0.007950478,0.005191471,0.005015852,0.01091189,15.13714,True
1237648721215946884,146.193300202678,-0.0388417218420254,5.059175,0.06296081,GALAXY,19.80244,17.53697,16.42223,15.90521,15.45955,0.0649932,0.006410167,0.004078284,0.003928893,0.008079982,23.52899,True
1237648721215815838,145.877376522395,-0.0501882157399638,4.613365,0.09099656,GALAXY,19.88917,18.29563,17.39264,16.85893,16.48972,0.07302355,0.01110237,0.007450402,0.006924774,0.01738407,11.22874,True
1237648720685105353,160.035161870165,-0.599992668573346,5.286837,0.07470067,GALAXY,19.31866,18.27407,17.74884,17.41618,17.24165,0.04500899,0.01111316,0.01169169,0.01062909,0.03138481,11.43939,True
1237648720685105352,160.034263606852,-0.421625751212431,8.239345,0.1330486,GALAXY,19.2634,17.67693,16.82551,16.42307,16.13864,0.0563973,0.007859473,0.006036065,0.006043339,0.01595009,15.20208,False
1237648720685105308,159.994636962398,-0.505369401013349,3.023432,0.1105957,GALAXY,20.21212,18.32725,17.30066,16.8714,16.50205,0.06041277,0.007806516,0.005462529,0.005243883,0.01081869,27.72589,False
1237657857683226719,178.251905976948,53.0258276015068,5.078514,0.1142643,GALAXY,20.10114,18.44436,17.59712,17.20793,16.95934,0.07314094,0.01008056,0.007518204,0.008434305,0.02043414,11.08551,False
1237657857683226740,178.298393497618,53.1372221515003,16.10463,0.06104253,GALAXY,17.05061,15.69496,14.99822,14.62009,14.36231,0.01511777,0.003061099,0.002662818,0.00289905,0.006110434,18.58543,True
1237648720685039769,159.847523457182,-0.534266400017217,4.47902,0.1141676,GALAXY,19.38251,17.92302,17.11018,16.66492,16.34558,0.04229181,0.007373028,0.005764685,0.005520239,0.01273218,24.09093,False
1237648720684974261,159.718432322157,-0.513539109878827,5.71192,0.1339178,GALAXY,19.62103,18.18605,17.37747,16.92247,16.63912,0.04988026,0.008536914,0.006720338,0.006451617,0.01572685,19.66507,False
1237648720684974224,159.667306222872,-0.518970975644435,3.662923,0.1139529,GALAXY,20.43625,18.5302,17.44971,16.98876,16.5758,0.08194177,0.009653402,0.006388802,0.006063268,0.01302568,20.88365,False
1237648720684908689,159.546245790383,-0.619904666873399,6.757857,0.09500289,GALAXY,19.13165,17.98516,17.46714,17.13377,16.94147,0.04468539,0.01019615,0.008752146,0.009457333,0.0277,11.05483,True
1237648720684843336,159.42536195493,-0.556108431823083,7.319807,0.09432663,GALAXY,19.4895,17.45942,16.39634,15.88114,15.45296,0.07751685,0.008009596,0.005270613,0.004892972,0.01071344,19.78902,True
1237648720684843266,159.344887090969,-0.513479342796851,5.528986,0.1139037,GALAXY,19.42299,17.98718,17.18846,16.72641,16.4144,0.05392238,0.008026012,0.006227338,0.005983067,0.01426114,15.99887,False
1237648720684843249,159.328668135715,-0.452827152020856,3.669185,0.09673389,GALAXY,20.0587,18.07333,17.07254,16.65121,16.24634,0.05960625,0.007226988,0.005127995,0.004952686,0.009987807,26.91723,True
1237648720684777601,159.216444382308,-0.604874609040737,6.356771,0.0952765,GALAXY,19.8665,17.90001,16.92591,16.45403,16.03753,0.0717596,0.00802143,0.00569851,0.005407084,0.01167327,11.67985,True
1237648720684712156,159.134349575559,-0.487047809055089,11.52199,0.1594188,GALAXY,19.52352,17.87073,16.73852,16.20366,15.76894,0.07352321,0.009815812,0.006108035,0.005616532,0.01258527,10.69305,False
1237648720684712091,159.057514071303,-0.58407130149853,4.111898,0.0950123,GALAXY,19.53399,17.58451,16.58664,16.12435,15.76249,0.04588674,0.005947787,0.004299629,0.004083889,0.008226437,17.54086,True
1237648720684712010,159.126800733321,-0.505605320655857,11.18611,0.08467862,GALAXY,18.34877,16.78679,16.00201,15.58171,15.28008,0.04383895,0.006543884,0.00525207,0.005261822,0.01351664,10.03378,True
1237648720684646616,159.007791083565,-0.630133113896423,5.63121,0.09535529,GALAXY,19.44115,17.53522,16.55236,16.11407,15.74253,0.04150901,0.005687812,0.004179124,0.004018002,0.007954025,18.21898,True
1237648720684646512,158.876914916868,-0.438667827082188,4.665349,0.1504898,GALAXY,21.01365,18.87842,17.65151,17.1172,16.656,0.1573052,0.01349951,0.00780638,0.007100347,0.01543306,14.87118,False
1237648720680910948,150.372701860423,-0.545600096011436,3.657584,0.09407266,GALAXY,20.27795,18.3777,17.35431,16.90564,16.49281,0.0729365,0.009037596,0.005964196,0.005632869,0.01189107,15.03229,True
1237648720680910946,150.372636451019,-0.441641627656478,4.362401,0.09158873,GALAXY,19.05122,17.90169,17.34407,16.99055,16.78728,0.03708184,0.008386384,0.006373032,0.006542294,0.0181332,11.45065,True
1237648720680845525,150.268498706036,-0.542309834909188,5.408815,0.09453826,GALAXY,19.34536,17.52541,16.54203,16.08306,15.68136,0.04689493,0.006451228,0.004469937,0.004240301,0.008719492,19.03704,True
1237648720680648893,149.875987977689,-0.629353303550418,6.481223,0.07888881,GALAXY,18.707,17.33896,16.64481,16.26493,15.99683,0.03316846,0.00585679,0.004743536,0.004764997,0.01199251,14.6729,True
1237648720148103446,159.724568870921,-0.941631914444804,7.986293,0.075511,GALAXY,18.97727,17.14617,16.26891,15.83275,15.50064,0.02945354,0.004778316,0.00372276,0.003732819,0.007343073,33.96935,True
1237648720148103422,159.700118745536,-0.93626818449415,3.985421,0.1909861,GALAXY,20.98523,18.81832,17.62934,17.14693,16.81573,0.1266394,0.01216618,0.007150606,0.007044698,0.01648158,17.49427,False
1237648720148103303,159.656670002428,-0.948282002153463,6.007111,0.0968226,GALAXY,19.15469,17.90782,17.30978,16.94468,16.7074,0.03816577,0.007882437,0.006966466,0.007593543,0.02070762,15.54733,True
