objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,snMedian,low_z
1237657629529407590,185.706393549316,52.7056542462288,10.70611,0.0865107,GALAXY,18.56231,16.55697,15.6198,15.20688,14.87995,24.45634,True
1237657629529407638,185.76067251276,52.6285141184377,6.643986,0.08743425,GALAXY,18.93018,17.36941,16.56878,16.17935,15.87258,15.50215,True
1237657629529473077,185.988385292745,52.6599893958994,4.584152,0.1138899,GALAXY,19.71339,18.3863,17.65115,17.2647,17.00096,11.41249,False
1237657629529604361,186.56954148016,52.5874930581777,6.495306,0.1645892,GALAXY,19.61713,18.10439,17.01889,16.51307,16.11801,12.45031,False
1237657629531242622,192.617130743616,52.2622785338937,9.376307,0.07359084,GALAXY,18.58174,17.09059,16.36565,16.0114,15.73946,12.03389,True
1237657629531504733,193.528165506106,52.2951034008848,3.760643,0.09957574,GALAXY,20.26169,18.28462,17.35099,16.94456,16.61488,13.53188,True
1237657630063722670,176.119285775123,52.8010274467722,8.53653,0.07260127,GALAXY,18.45604,16.81598,16.0093,15.61373,15.31812,15.59941,True
1237657630063984841,177.078919343826,52.7496345233166,8.282601,0.05119152,GALAXY,18.71086,17.17935,16.47537,16.06648,15.76361,12.28484,True
1237657630063984849,177.091053275105,52.8377036240154,4.892566,0.05162572,GALAXY,19.30923,17.57913,16.80392,16.42537,16.1485,13.54365,True
1237657630063984859,177.157999387566,52.7060069470417,3.500593,0.05253575,GALAXY,18.46774,16.53751,15.68815,15.3016,14.99909,32.07151,True
1237657630064050251,177.179501645443,52.7787218972106,4.358236,0.1698975,GALAXY,20.26593,18.53847,17.53619,17.14244,16.82339,11.2066,False
1237657630066344047,186.005925602878,52.9395627824835,3.952575,0.06286776,GALAXY,19.96743,18.46358,17.70644,17.32747,17.06151,10.01736,True
1237657630066344061,186.039751836863,52.9717412116271,8.208632,0.06295118,GALAXY,18.05217,16.06552,15.1906,14.79014,14.51292,31.39899,True
1237657630066344077,186.087620833082,53.1138808437212,5.594,0.1206375,GALAXY,18.86434,17.6497,17.16609,16.84826,16.684,10.72206,False
1237657630066409568,186.293707421129,52.9631616248807,3.212326,0.08606731,GALAXY,19.16055,18.14983,17.64899,17.26421,17.13135,14.44174,True
1237657630066540625,186.609822705123,52.9237795964397,5.817386,0.120278,GALAXY,19.8269,18.0469,17.02415,16.52973,16.13185,11.73821,False
1237657630068113494,192.604742412513,52.6873489519151,3.709103,0.1648579,GALAXY,19.60935,18.39582,17.60308,17.17619,16.93202,10.18128,False
1237657630068244561,193.198481546898,52.7430518325347,4.691297,0.06508764,GALAXY,19.16889,17.19637,16.31976,15.90905,15.61011,24.31052,True
1237657630600986669,177.474480657969,53.17551946568,5.135658,0.06971407,GALAXY,18.8472,16.81058,15.82671,15.37625,15.04281,26.64365,True
1237657630600986758,177.453909816402,53.3171982365666,5.316408,0.06686011,GALAXY,18.47786,16.72648,15.86604,15.45895,15.14837,24.45357,True
1237657630600986783,177.515621371306,53.1903003591776,6.196091,0.05995187,GALAXY,18.04698,17.1003,16.79742,16.51779,16.48178,12.69335,True
1237657630601052250,177.633338034117,53.1587281380518,3.244353,0.1654464,GALAXY,21.11039,18.77876,17.58467,17.11209,16.78708,13.90774,False
1237657630603411541,186.619239633649,53.3800768042597,6.310107,0.209518,GALAXY,20.18481,18.20873,16.94831,16.46211,16.13661,14.8112,False
1237657630603411627,186.807672053793,53.3372840936038,5.464648,0.2092696,GALAXY,21.51796,18.91377,17.55555,17.06595,16.72261,10.75157,False
1237657630605115497,193.281040850489,53.2064400614226,6.935794,0.1992948,GALAXY,20.55782,18.63441,17.35551,16.86089,16.55309,10.33525,False
1237657630605115523,193.331506980595,53.1665662773768,5.313777,0.1077402,GALAXY,18.59809,17.2316,16.62746,16.28319,16.08986,17.3496,False
1237657630605181028,193.400648810609,53.0540260716135,3.508017,0.1018689,GALAXY,19.27733,17.82235,17.23539,16.93266,16.72825,15.63107,False
1237657769628008642,129.42002026228,40.152516113523,5.225969,0.1758568,GALAXY,20.31301,18.48083,17.2797,16.72747,16.31225,12.44667,False
1237657769628074419,129.582556865181,40.2586001033025,4.365436,0.1909432,GALAXY,20.82576,18.92244,17.6654,17.13618,16.75263,10.08239,False
1237657855535349885,176.998837724379,51.2745156662034,5.982169,0.08436982,GALAXY,18.65355,17.2355,16.70504,16.38782,16.21239,12.02242,True
1237657855535415403,177.2815706842,51.2402027454464,4.31705,0.1477741,GALAXY,20.00767,18.10449,17.0406,16.62311,16.30571,17.91651,False
1237657856072351893,177.437920127463,51.7555744013069,5.396974,0.07775582,GALAXY,18.40633,17.39798,16.9778,16.66636,16.55183,12.16381,True
1237657856072351908,177.453667992752,51.8361584705601,4.371161,0.07049329,GALAXY,18.91884,17.8539,17.51287,17.26873,17.13619,11.3326,True
1237657856609222730,177.427288175375,52.2245004082106,3.533688,0.09538168,GALAXY,19.5736,17.7552,16.81416,16.41331,16.06604,20.92628,True
1237657857145962653,176.884672803951,52.6318580100665,5.485876,0.1464648,GALAXY,19.97117,18.02557,16.90641,16.42514,16.04972,13.19366,False
1237657857146028044,176.996175512618,52.6415489162073,4.316838,0.09536451,GALAXY,20.28968,18.16448,17.18714,16.79786,16.44427,14.68488,True
1237657857148387393,185.929770324011,52.9047250366422,6.267891,0.06359018,GALAXY,18.78895,16.95389,16.11855,15.73476,15.43865,20.67056,True
1237657857148387436,186.068039361616,52.9027837232627,10.77153,0.08644547,GALAXY,18.88947,17.21479,16.40921,15.95275,15.59433,13.9451,True
1237657857148584037,186.8069843181,52.7040578160812,3.91372,0.09707516,GALAXY,19.37427,17.93266,17.21038,16.79901,16.51851,14.3385,True
1237657857682899140,176.936325180908,52.9911938856931,5.260107,0.146768,GALAXY,19.73009,17.73079,16.59906,16.14102,15.80137,18.00712,False
1237657857683030110,177.433986746338,53.0449330483773,3.546988,0.1462561,GALAXY,20.44472,18.67289,17.58239,17.17417,16.84253,11.69541,False
1237657857683030125,177.478023825336,53.0140131900703,4.442116,0.06896547,GALAXY,19.04673,17.67874,17.03315,16.61451,16.37255,16.17183,True
1237657857683030190,177.602600349986,53.1029494997913,3.560291,0.07070113,GALAXY,19.2122,17.91497,17.28633,16.91765,16.69151,14.44306,True
1237657857683095665,177.719582172665,53.0666608892872,10.02918,0.06646762,GALAXY,17.2045,15.9819,15.38319,15.03,14.81834,21.06261,True
1237657857685389453,186.604874022335,53.276616408048,3.544096,0.1722248,GALAXY,20.69928,18.90931,17.71901,17.26856,16.95685,11.69,False
1237657857685454993,186.783271751417,53.2757132450685,5.090509,0.0637859,GALAXY,19.06032,17.66064,17.02802,16.66901,16.40922,12.37944,True
1237657858220032048,177.84454471874,53.44417365315,23.52178,0.05184269,GALAXY,16.55049,14.74042,13.92344,13.52442,13.24389,29.81053,True
1237657858222391463,186.921028008352,53.5798258076028,5.753398,0.1630195,GALAXY,19.86217,18.0303,16.92924,16.44769,16.1101,15.17685,False
1237657858222391469,186.932575277708,53.5985340459578,3.690488,0.162902,GALAXY,20.87608,18.87025,17.7175,17.25902,16.84927,11.33627,False
1237658297921503409,154.215635826564,5.22997825736822,5.081946,0.1185879,GALAXY,19.93586,17.90067,16.84467,16.39034,16.00713,22.79419,False
1237658297921634506,154.458472294814,5.29586886374191,4.590686,0.0747915,GALAXY,19.61016,17.71685,16.79589,16.3656,16.01198,12.31379,True
1237658297921634514,154.485766412742,5.28853861205329,10.88051,0.07452209,GALAXY,18.25732,16.2977,15.38553,14.94107,14.59191,31.126,True
1237658297921634537,154.510418327163,5.32297128569953,5.606106,0.06233124,GALAXY,19.06837,17.08545,16.2156,15.8051,15.47022,27.83808,True
1237658299521761681,130.39849796848,4.40272857669275,4.464983,0.2027111,GALAXY,20.81717,18.67791,17.38301,16.90203,16.58611,13.52821,False
1237658299521827229,130.564417319499,4.43609591099587,3.313388,0.2009942,GALAXY,21.57337,18.99805,17.61623,17.06538,16.75352,14.24773,False
1237658299521892833,130.674142898252,4.56675013699807,3.548525,0.08297162,GALAXY,19.17822,17.96383,17.42587,17.05232,16.85548,15.39061,True
1237658299521958015,130.844142603706,4.4639359410382,3.806147,0.08097504,GALAXY,19.39497,18.02534,17.25845,16.83951,16.54549,16.69899,True
1237658423541039156,130.688706398585,4.26670050442122,7.151588,0.08191989,GALAXY,19.05876,17.24575,16.30773,15.89238,15.54634,18.5153,True
1237658423549231390,149.463401322816,6.01843507376975,5.744212,0.09318679,GALAXY,18.93214,17.2323,16.29254,15.82944,15.42748,28.96121,True
1237658423549362407,149.723511343683,6.02262329356566,8.292954,0.0927857,GALAXY,18.02007,16.74338,16.12546,15.81949,15.60123,24.58392,True
1237658424086233391,149.745877093713,6.51223177757204,4.704335,0.2304516,GALAXY,20.92849,19.11624,17.76815,17.25276,16.85754,13.746,False
1237658492796403929,134.372609976225,6.44895816659411,3.197926,0.09330954,GALAXY,19.81403,18.46163,17.70573,17.31038,17.08617,10.01132,True
1237658492796469445,134.495628057448,6.55211265673901,6.429489,0.0762929,GALAXY,19.02868,17.08176,16.13799,15.6383,15.27864,18.78632,True
1237658492796469474,134.516630304401,6.55202601469197,3.228487,0.1889704,GALAXY,20.65697,18.6324,17.45661,16.98697,16.63189,13.05024,False
1237658492796469483,134.544044941538,6.44145557838187,6.509157,0.07126791,GALAXY,19.96791,18.13661,17.22775,16.79033,16.47285,11.08957,True
1237658493333340322,134.381393981522,6.91168089875656,3.603048,0.1165256,GALAXY,20.38657,18.50826,17.4595,16.97346,16.58759,11.85046,False
1237658493333405846,134.546070312333,6.84713547797784,4.412865,0.05254668,GALAXY,18.37115,16.44393,15.58342,15.17225,14.85676,32.3269,True
1237658493334585636,137.249799357974,7.33313278040846,3.582362,0.1167369,GALAXY,20.42084,18.37928,17.34336,16.89101,16.52989,13.99529,False
1237658493334585684,137.285262067581,7.24776780535705,4.055379,0.1169396,GALAXY,20.02859,18.10432,17.052,16.61097,16.24402,16.03598,False
1237658493334782174,137.692276403777,7.40052225752078,6.738315,0.06902219,GALAXY,19.08195,17.05206,16.13858,15.70916,15.37904,20.80117,True
1237658800425533529,177.857667762587,53.5354523087462,3.684518,0.1455721,GALAXY,20.31553,18.35328,17.25549,16.76587,16.37239,12.74442,False
1237658800427827310,186.798669760564,53.7323579562434,4.129074,0.08500043,GALAXY,19.36527,17.9637,17.28521,16.86632,16.57812,14.53651,True
1237660412111552552,134.521708052886,6.33686925266184,5.877256,0.09365652,GALAXY,18.86808,17.57878,16.82003,16.39498,16.11112,15.60558,True
1237660412111552739,134.536454677724,6.3045741932034,7.404757,0.09320858,GALAXY,19.76848,17.85443,16.81674,16.33314,15.93123,11.26846,True
1237660412649603161,137.095152326412,7.07685611636091,3.557028,0.1463169,GALAXY,20.39994,18.29058,17.20214,16.74264,16.38663,15.96128,False
1237660412649668746,137.266533421884,7.15118375119203,10.53178,0.06986298,GALAXY,17.91668,15.98299,15.06125,14.64651,14.28848,30.04089,True
1237660412649668863,137.377979527249,7.04121041760061,3.155204,0.1170119,GALAXY,19.48823,18.26382,17.5929,17.17455,16.90967,12.96644,False
1237660412649734397,137.421657756146,7.18646572707087,5.938125,0.1430263,GALAXY,20.12168,18.00568,16.83956,16.33158,15.92152,16.49773,False
1237660413185556743,135.001743689038,7.26361869893276,3.899988,0.09549651,GALAXY,20.134,18.18635,17.1567,16.69184,16.29939,15.63659,True
1237660413186801806,137.842586491166,7.51547951995477,3.698071,0.06911298,GALAXY,18.73916,17.39517,16.67251,16.2168,15.93625,21.17957,True
1237660636529688721,148.916672760215,42.1258622409963,3.881804,0.2044841,GALAXY,20.84984,18.98216,17.71369,17.15755,16.78242,14.73675,False
1237661063872708803,134.405623465844,7.02399856425891,11.93228,0.05269597,GALAXY,17.95366,16.12414,15.25264,14.82654,14.49515,18.96495,True
1237661063872774361,134.502537656541,7.15907655768653,5.561753,0.1501175,GALAXY,20.3179,18.28263,17.0921,16.59918,16.20256,12.91034,False
1237661063872905475,134.861904568407,7.21052792052668,3.435418,0.09495214,GALAXY,20.43446,18.31277,17.30383,16.84605,16.47697,13.53064,True
1237661063873101971,135.251913160247,7.24726426090224,3.238422,0.1180861,GALAXY,19.80588,18.00223,17.00019,16.56624,16.22234,17.32995,False
1237661063874347208,138.113526206494,7.63589047764239,3.915905,0.1116401,GALAXY,20.43584,18.46877,17.43637,17.00094,16.63223,12.48558,False
1237661063874478276,138.379549152994,7.65216465868712,5.431701,0.1115963,GALAXY,19.03146,17.82401,17.23433,16.85815,16.58955,11.01686,False
1237661387606720649,220.148620212109,52.4142574307879,8.209915,0.2141326,GALAXY,21.47003,18.61776,17.24744,16.76099,16.42346,15.05375,False
1237661388143657163,220.673276898561,52.6393999634215,4.251572,0.2019105,GALAXY,21.28622,19.09438,17.74774,17.24583,16.88516,11.58314,False
1237661951341953072,216.923672439835,11.7348643639465,5.8155,0.1003467,GALAXY,19.48701,17.57228,16.60715,16.16195,15.87777,17.24849,False
1237661957756682384,197.326111076449,51.0773826189888,3.170989,0.09170499,GALAXY,20.23905,18.47,17.69168,17.30299,16.99953,11.75754,True
1237661957756878975,197.975076936983,51.0264049106808,6.393102,0.09622832,GALAXY,18.3603,17.09431,16.46647,16.13132,15.9111,13.86526,True
1237661958293684294,197.858869931255,51.4956045375901,5.775678,0.1007011,GALAXY,19.01706,16.8635,15.83784,15.38406,15.00161,24.37798,False
1237661958293684342,197.94277295754,51.5318111117671,4.931024,0.1000309,GALAXY,19.78193,17.81487,16.82961,16.40753,16.03715,15.67862,False
1237661958830030958,196.020630494424,52.0445967768057,4.525791,0.09361758,GALAXY,20.26304,18.08158,17.02706,16.52,16.11187,14.92814,True
1237661958830162062,196.554376336208,51.9646828113361,5.716976,0.1024365,GALAXY,18.56847,16.9446,16.11733,15.69419,15.35956,21.03524,False
1237661959366639787,195.219952240287,52.6844672242739,3.383276,0.1105542,GALAXY,20.34784,18.52545,17.66069,17.26682,16.93064,12.07014,False
1237661959366639791,195.18314878257,52.4946740702073,3.041844,0.1536362,GALAXY,19.68902,17.67301,16.63864,16.19014,15.83452,22.16029,False
1237661959366836501,196.011882771728,52.4332091335168,7.31424,0.1193232,GALAXY,18.83781,17.60874,16.87773,16.47988,16.22664,13.05866,False
1237661959366967525,196.581696638955,52.5391742453962,3.827296,0.188299,GALAXY,20.7857,18.6458,17.44171,16.96422,16.60757,11.7571,False
1237661970122342602,209.214866998809,5.74492236010256,6.165046,0.08024688,GALAXY,18.3689,17.27792,16.81168,16.49387,16.34942,17.48259,True
1237661970122473591,209.47534873186,5.71662674182958,3.814039,0.148703,GALAXY,19.27186,18.15814,17.47235,17.09447,16.85109,14.23842,False
1237661970659082383,208.874694455703,6.05355488034507,5.657757,0.08097249,GALAXY,19.3658,17.69807,16.89034,16.47226,16.17992,14.97825,True
1237661970659410068,209.610635583247,6.13473060007849,4.859018,0.1471539,GALAXY,20.62562,18.76989,17.59024,17.13034,16.76458,11.90942,False
1237661970659410088,209.636160950155,6.13003201465068,6.719707,0.1478382,GALAXY,20.52002,18.4948,17.50756,17.00811,16.64577,10.64922,False
1237661970659410094,209.63502828182,6.16869897787899,5.466326,0.08352599,GALAXY,18.83995,17.53205,16.94432,16.60387,16.38251,14.63684,True
1237661970659410171,209.707237309439,6.1767877219548,5.314622,0.06535698,GALAXY,18.98735,17.09477,16.21802,15.82811,15.51347,31.02846,True
1237661971196150024,209.430292627747,6.5638909496132,4.381382,0.0654673,GALAXY,18.99245,17.19692,16.32001,15.92076,15.61539,29.35019,True
1237661971196150029,209.432296040293,6.48051453967044,4.248498,0.07882302,GALAXY,18.88279,17.78939,17.33377,17.00736,16.91675,17.45683,True
1237661971196215611,209.577972147006,6.43146348802411,3.63472,0.1797625,GALAXY,19.78851,18.42026,17.59585,17.1863,16.9134,15.49994,False
1237661971732365352,207.840248124597,7.0020218586574,4.685222,0.06993707,GALAXY,18.85158,17.7802,17.28825,16.92632,16.73891,16.26714,True
1237661971732431179,208.098118680426,6.92013088931358,4.088492,0.1159558,GALAXY,19.59428,17.58449,16.56776,16.12234,15.7663,27.15944,False
1237661971732627702,208.428483441493,7.05034405482079,3.179682,0.1431115,GALAXY,20.77872,18.88004,17.72463,17.2368,16.88662,16.76849,False
1237661972269236403,207.895130775133,7.38761105043519,4.897662,0.08242498,GALAXY,19.88876,18.09715,17.18787,16.75536,16.44363,18.09453,True
1237661972269236410,207.904261476202,7.47246791780484,3.79067,0.1405559,GALAXY,20.50909,18.43866,17.36046,16.90568,16.55928,18.5692,False
1237661972269236464,207.96307863337,7.3456527774252,3.277495,0.1427271,GALAXY,20.73921,18.72101,17.60924,17.13614,16.78806,16.84888,False
1237661972269301886,208.081632866669,7.35811160095806,5.583154,0.1332803,GALAXY,19.61575,17.70875,16.64473,16.20507,15.86953,21.94649,False
1237661972269367444,208.244007322813,7.32545951378741,4.76889,0.09465942,GALAXY,19.54787,17.48699,16.50705,16.08294,15.73728,24.57557,True
1237661972804337726,203.821768137096,8.07050904857969,6.036873,0.02370589,GALAXY,17.64336,16.61868,16.14819,15.92885,15.76087,21.84034,True
1237661974405316763,197.913873812301,6.31968737444136,6.05711,0.04576328,GALAXY,17.98239,16.04337,15.1814,14.76438,14.47649,43.79967,True
1237661970659344563,209.434196582339,6.04203599758495,8.829264,0.0536523,GALAXY,18.41342,17.15609,16.67573,16.37986,16.1802,12.07144,True
1237661970659279148,209.326491729561,6.06379958896322,3.853651,0.05371184,GALAXY,19.80677,17.9712,17.17255,16.76082,16.46498,16.95462,True
1237661959903903900,196.877410492159,52.7911236689118,6.077368,0.05462102,GALAXY,18.46228,17.28631,16.85279,16.57286,16.37176,10.44281,True
1237661959367098454,196.866512486855,52.4049957816079,23.73645,0.02393095,GALAXY,16.56242,15.1565,14.55,14.2804,14.05066,16.27893,True
1237661959366901906,196.332847108833,52.5262855331549,8.380457,0.05486891,GALAXY,17.39017,16.21948,15.75353,15.43951,15.27669,16.58723,True
1237661959366901859,196.182946463017,52.5268624181486,5.662523,0.03958137,GALAXY,18.67504,17.46197,16.98011,16.7125,16.50554,12.79357,True
1237661959366705234,195.503856093682,52.5699472101072,8.777658,0.0540014,GALAXY,19.05679,17.47568,16.70756,16.27117,15.90145,10.91108,True
1237661959366639825,195.356169667855,52.6450351908495,10.98263,0.05571005,GALAXY,17.57339,15.56777,14.64078,14.16589,13.81928,34.22865,True
1237661959366574235,195.109039339845,52.6712058505256,4.095551,0.05626051,GALAXY,19.40281,17.82498,17.11745,16.80595,16.56536,12.80217,True
1237661959366574173,194.980758072575,52.5732088564748,12.08793,0.0548389,GALAXY,18.09184,16.45978,15.66167,15.21344,14.86837,18.00209,True
